Tue Sep  7 16:15:46 EDT 1999
Astronomical silicate, smoothed UV      
Computed by B.T.Draine (see Laor, A, & Draine, B.T. 1993 ApJ 402,441)
  21 1.000E-03 1.000E+01 = NRAD, a_1 (micron), a_NRAD (micron)
 241 1.000E+03 1.000E-03 = NWAV, w_1 (micron), w_NWAV (micron)

1.000E-03 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
3.981E-02 9.257E-01 1.122E+00 9.62E-01
3.758E-02 9.277E-01 1.114E+00 9.65E-01
3.548E-02 9.291E-01 1.107E+00 9.68E-01
3.350E-02 9.301E-01 1.100E+00 9.71E-01
3.162E-02 9.309E-01 1.093E+00 9.74E-01
2.985E-02 9.317E-01 1.087E+00 9.77E-01
2.818E-02 9.325E-01 1.081E+00 9.79E-01
2.661E-02 9.334E-01 1.075E+00 9.81E-01
2.512E-02 9.347E-01 1.068E+00 9.84E-01
2.371E-02 9.366E-01 1.061E+00 9.86E-01
2.239E-02 9.406E-01 1.053E+00 9.88E-01
2.113E-02 9.421E-01 1.048E+00 9.89E-01
1.995E-02 9.453E-01 1.041E+00 9.91E-01
1.884E-02 9.522E-01 1.033E+00 9.92E-01
1.778E-02 9.494E-01 1.034E+00 9.93E-01
1.679E-02 9.492E-01 1.033E+00 9.93E-01
1.585E-02 9.496E-01 1.031E+00 9.94E-01
1.496E-02 9.501E-01 1.029E+00 9.95E-01
1.413E-02 9.507E-01 1.028E+00 9.96E-01
1.334E-02 9.547E-01 1.024E+00 9.96E-01
1.259E-02 9.552E-01 1.024E+00 9.97E-01
1.189E-02 9.533E-01 1.027E+00 9.97E-01
1.122E-02 9.536E-01 1.030E+00 9.98E-01
1.059E-02 9.694E-01 1.001E+00 9.98E-01
1.000E-02 9.615E-01 1.020E+00 9.98E-01
9.441E-03 9.580E-01 1.027E+00 9.98E-01
8.913E-03 9.551E-01 1.034E+00 9.98E-01
8.414E-03 9.519E-01 1.043E+00 9.99E-01
7.943E-03 9.483E-01 1.054E+00 9.99E-01
7.499E-03 9.442E-01 1.070E+00 9.99E-01
7.079E-03 9.449E-01 1.071E+00 9.99E-01
6.683E-03 9.385E-01 1.090E+00 9.99E-01
6.310E-03 9.308E-01 1.115E+00 9.99E-01
5.957E-03 9.215E-01 1.147E+00 9.99E-01
5.623E-03 9.096E-01 1.188E+00 9.99E-01
5.309E-03 8.954E-01 1.238E+00 1.00E+00
5.012E-03 8.784E-01 1.298E+00 1.00E+00
4.732E-03 8.583E-01 1.366E+00 1.00E+00
4.467E-03 8.349E-01 1.441E+00 1.00E+00
4.217E-03 8.081E-01 1.519E+00 1.00E+00
3.981E-03 7.780E-01 1.596E+00 1.00E+00
3.758E-03 7.447E-01 1.666E+00 1.00E+00
3.548E-03 7.084E-01 1.725E+00 1.00E+00
3.350E-03 6.695E-01 1.768E+00 1.00E+00
3.162E-03 6.290E-01 1.789E+00 1.00E+00
2.985E-03 5.879E-01 1.786E+00 1.00E+00
2.818E-03 5.442E-01 1.752E+00 1.00E+00
2.661E-03 4.990E-01 1.683E+00 1.00E+00
2.512E-03 4.563E-01 1.543E+00 1.00E+00
2.371E-03 4.150E-01 1.087E+00 1.00E+00
2.239E-03 6.991E-01 1.015E+00 1.00E+00
2.113E-03 6.617E-01 1.092E+00 1.00E+00
1.995E-03 6.210E-01 1.118E+00 1.00E+00
1.884E-03 5.781E-01 1.088E+00 1.00E+00
1.778E-03 5.338E-01 1.014E+00 1.00E+00
1.679E-03 4.891E-01 7.125E-01 1.00E+00
1.585E-03 6.474E-01 8.539E-01 1.00E+00
1.496E-03 6.021E-01 1.013E+00 1.00E+00
1.413E-03 5.921E-01 1.024E+00 1.00E+00
1.334E-03 5.473E-01 1.019E+00 1.00E+00
1.259E-03 5.022E-01 1.000E+00 1.00E+00
1.189E-03 4.577E-01 9.713E-01 1.00E+00
1.122E-03 4.127E-01 9.320E-01 1.00E+00
1.059E-03 3.699E-01 8.823E-01 1.00E+00
1.000E-03 3.288E-01 8.163E-01 1.00E+00

3.9811E-01 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
1.000E+03 5.493E-05 6.342E-11 3.16E-06
9.441E+02 6.164E-05 7.984E-11 3.54E-06
8.913E+02 6.917E-05 1.005E-10 3.98E-06
8.414E+02 7.762E-05 1.265E-10 4.46E-06
7.943E+02 8.710E-05 1.593E-10 5.01E-06
7.499E+02 9.774E-05 2.006E-10 5.62E-06
7.079E+02 1.097E-04 2.525E-10 6.30E-06
6.683E+02 1.231E-04 3.179E-10 7.07E-06
6.310E+02 1.381E-04 4.002E-10 7.93E-06
5.957E+02 1.550E-04 5.039E-10 8.90E-06
5.623E+02 1.739E-04 6.344E-10 9.98E-06
5.309E+02 1.952E-04 7.987E-10 1.12E-05
5.012E+02 2.190E-04 1.006E-09 1.26E-05
4.732E+02 2.458E-04 1.266E-09 1.41E-05
4.467E+02 2.759E-04 1.594E-09 1.58E-05
4.217E+02 3.097E-04 2.007E-09 1.77E-05
3.981E+02 3.476E-04 2.527E-09 1.99E-05
3.758E+02 3.902E-04 3.181E-09 2.23E-05
3.548E+02 4.380E-04 4.005E-09 2.50E-05
3.350E+02 4.916E-04 5.042E-09 2.81E-05
3.162E+02 5.518E-04 6.348E-09 3.15E-05
2.985E+02 6.195E-04 7.993E-09 3.53E-05
2.818E+02 6.958E-04 1.006E-08 3.96E-05
2.661E+02 7.815E-04 1.267E-08 4.43E-05
2.512E+02 8.778E-04 1.595E-08 4.97E-05
2.371E+02 9.859E-04 2.009E-08 5.57E-05
2.239E+02 1.107E-03 2.530E-08 6.24E-05
2.113E+02 1.244E-03 3.185E-08 7.00E-05
1.995E+02 1.398E-03 4.011E-08 7.84E-05
1.884E+02 1.571E-03 5.051E-08 8.78E-05
1.778E+02 1.766E-03 6.361E-08 9.84E-05
1.679E+02 1.985E-03 8.010E-08 1.10E-04
1.585E+02 2.233E-03 1.009E-07 1.23E-04
1.496E+02 2.512E-03 1.270E-07 1.38E-04
1.413E+02 2.826E-03 1.600E-07 1.54E-04
1.334E+02 3.181E-03 2.015E-07 1.73E-04
1.259E+02 3.581E-03 2.539E-07 1.93E-04
1.189E+02 4.035E-03 3.197E-07 2.15E-04
1.122E+02 4.546E-03 4.028E-07 2.40E-04
1.059E+02 5.123E-03 5.074E-07 2.68E-04
1.000E+02 5.781E-03 6.390E-07 2.99E-04
9.441E+01 6.523E-03 8.051E-07 3.33E-04
8.913E+01 7.364E-03 1.014E-06 3.70E-04
8.414E+01 8.313E-03 1.278E-06 4.11E-04
7.943E+01 9.396E-03 1.610E-06 4.55E-04
7.499E+01 1.062E-02 2.027E-06 5.04E-04
7.079E+01 1.202E-02 2.553E-06 5.57E-04
6.683E+01 1.360E-02 3.215E-06 6.14E-04
6.310E+01 1.539E-02 4.047E-06 6.76E-04
5.957E+01 1.742E-02 5.094E-06 7.42E-04
5.623E+01 1.972E-02 6.408E-06 8.12E-04
5.309E+01 2.230E-02 8.058E-06 8.87E-04
5.012E+01 2.522E-02 1.013E-05 9.66E-04
4.732E+01 2.850E-02 1.272E-05 1.05E-03
4.467E+01 3.218E-02 1.597E-05 1.14E-03
4.217E+01 3.631E-02 2.003E-05 1.23E-03
3.981E+01 4.091E-02 2.508E-05 1.33E-03
3.758E+01 4.599E-02 3.138E-05 1.44E-03
3.548E+01 5.145E-02 3.935E-05 1.56E-03
3.350E+01 5.766E-02 4.935E-05 1.69E-03
3.162E+01 6.498E-02 6.186E-05 1.82E-03
2.985E+01 7.343E-02 7.744E-05 1.95E-03
2.818E+01 8.294E-02 9.660E-05 2.09E-03
2.661E+01 9.389E-02 1.205E-04 2.23E-03
2.512E+01 1.065E-01 1.505E-04 2.38E-03
2.371E+01 1.206E-01 1.861E-04 2.54E-03
2.239E+01 1.371E-01 2.304E-04 2.71E-03
2.113E+01 1.562E-01 2.811E-04 2.88E-03
1.995E+01 1.789E-01 3.393E-04 3.06E-03
1.884E+01 1.992E-01 3.794E-04 3.29E-03
1.778E+01 2.003E-01 3.888E-04 3.71E-03
1.679E+01 1.826E-01 3.913E-04 4.32E-03
1.585E+01 1.565E-01 4.238E-04 5.11E-03
1.496E+01 1.333E-01 5.252E-04 6.10E-03
1.413E+01 1.207E-01 7.568E-04 7.41E-03
1.334E+01 1.453E-01 1.176E-03 8.66E-03
1.259E+01 1.929E-01 1.705E-03 9.35E-03
1.189E+01 2.572E-01 2.363E-03 9.51E-03
1.122E+01 3.344E-01 3.142E-03 9.43E-03
1.059E+01 4.402E-01 4.155E-03 9.17E-03
1.000E+01 5.294E-01 4.616E-03 9.47E-03
9.441E+00 5.826E-01 4.613E-03 1.02E-02
8.913E+00 4.285E-01 2.439E-03 1.20E-02
8.414E+00 2.782E-01 1.195E-03 1.42E-02
7.943E+00 1.305E-01 5.333E-04 1.68E-02
7.499E+00 5.900E-02 1.148E-03 2.00E-02
7.079E+00 4.714E-02 2.380E-03 2.34E-02
6.683E+00 4.729E-02 3.826E-03 2.69E-02
6.310E+00 4.760E-02 5.574E-03 3.07E-02
5.957E+00 4.715E-02 7.770E-03 3.49E-02
5.623E+00 4.708E-02 1.058E-02 3.96E-02
5.309E+00 4.779E-02 1.418E-02 4.48E-02
5.012E+00 4.925E-02 1.880E-02 5.06E-02
4.732E+00 5.144E-02 2.465E-02 5.71E-02
4.467E+00 5.417E-02 3.211E-02 6.43E-02
4.217E+00 5.745E-02 4.155E-02 7.25E-02
3.981E+00 6.096E-02 5.347E-02 8.16E-02
3.758E+00 6.471E-02 6.857E-02 9.18E-02
3.548E+00 6.890E-02 8.759E-02 1.03E-01
3.350E+00 7.343E-02 1.114E-01 1.17E-01
3.162E+00 7.805E-02 1.411E-01 1.31E-01
2.985E+00 8.333E-02 1.781E-01 1.48E-01
2.818E+00 8.933E-02 2.237E-01 1.68E-01
2.661E+00 9.600E-02 2.793E-01 1.90E-01
2.512E+00 1.035E-01 3.461E-01 2.17E-01
2.371E+00 1.120E-01 4.250E-01 2.48E-01
2.239E+00 1.217E-01 5.171E-01 2.84E-01
2.113E+00 1.329E-01 6.225E-01 3.27E-01
1.995E+00 1.466E-01 7.437E-01 3.78E-01
1.884E+00 1.638E-01 8.854E-01 4.35E-01
1.778E+00 1.856E-01 1.058E+00 4.96E-01
1.679E+00 2.130E-01 1.277E+00 5.52E-01
1.585E+00 2.432E-01 1.559E+00 5.90E-01
1.496E+00 2.680E-01 1.883E+00 6.02E-01
1.413E+00 2.780E-01 2.176E+00 5.94E-01
1.334E+00 2.747E-01 2.371E+00 5.82E-01
1.259E+00 2.720E-01 2.482E+00 5.81E-01
1.189E+00 2.860E-01 2.595E+00 5.99E-01
1.122E+00 3.265E-01 2.811E+00 6.36E-01
1.059E+00 3.854E-01 3.188E+00 6.79E-01
1.000E+00 4.165E-01 3.550E+00 7.04E-01
9.441E-01 4.022E-01 3.615E+00 7.02E-01
8.913E-01 3.944E-01 3.502E+00 6.84E-01
8.414E-01 4.391E-01 3.506E+00 6.73E-01
7.943E-01 5.225E-01 3.788E+00 6.93E-01
7.499E-01 5.116E-01 3.789E+00 7.14E-01
7.079E-01 4.900E-01 3.402E+00 7.01E-01
6.683E-01 5.640E-01 3.150E+00 6.60E-01
6.310E-01 6.285E-01 3.191E+00 6.63E-01
5.957E-01 5.642E-01 2.741E+00 6.55E-01
5.623E-01 6.384E-01 2.236E+00 5.95E-01
5.309E-01 6.987E-01 2.121E+00 5.82E-01
5.012E-01 6.317E-01 1.714E+00 5.38E-01
4.732E-01 7.843E-01 1.444E+00 4.85E-01
4.467E-01 7.089E-01 1.409E+00 5.24E-01
4.217E-01 7.969E-01 1.259E+00 5.22E-01
3.981E-01 7.659E-01 1.504E+00 6.41E-01
3.758E-01 8.255E-01 1.587E+00 7.14E-01
3.548E-01 7.931E-01 1.921E+00 7.79E-01
3.350E-01 7.722E-01 2.017E+00 8.22E-01
3.162E-01 8.187E-01 2.030E+00 8.37E-01
2.985E-01 8.061E-01 1.915E+00 8.18E-01
2.818E-01 8.087E-01 1.633E+00 7.99E-01
2.661E-01 8.054E-01 1.401E+00 7.58E-01
2.512E-01 8.294E-01 1.408E+00 7.61E-01
2.371E-01 8.524E-01 1.643E+00 8.05E-01
2.239E-01 8.577E-01 1.744E+00 8.28E-01
2.113E-01 9.185E-01 1.379E+00 8.25E-01
1.995E-01 1.018E+00 1.295E+00 8.60E-01
1.884E-01 1.073E+00 1.299E+00 8.83E-01
1.778E-01 1.079E+00 1.234E+00 8.84E-01
1.679E-01 1.058E+00 1.252E+00 8.80E-01
1.585E-01 1.035E+00 1.263E+00 8.71E-01
1.496E-01 1.015E+00 1.274E+00 8.65E-01
1.413E-01 1.007E+00 1.275E+00 8.66E-01
1.334E-01 1.000E+00 1.273E+00 8.69E-01
1.259E-01 9.904E-01 1.274E+00 8.69E-01
1.189E-01 9.787E-01 1.278E+00 8.67E-01
1.122E-01 9.651E-01 1.285E+00 8.65E-01
1.059E-01 9.477E-01 1.296E+00 8.59E-01
1.000E-01 9.293E-01 1.308E+00 8.55E-01
9.441E-02 9.154E-01 1.312E+00 8.55E-01
8.913E-02 9.113E-01 1.300E+00 8.63E-01
8.414E-02 9.018E-01 1.303E+00 8.62E-01
7.943E-02 8.769E-01 1.320E+00 8.54E-01
7.499E-02 8.466E-01 1.339E+00 8.47E-01
7.079E-02 8.199E-01 1.351E+00 8.43E-01
6.683E-02 7.883E-01 1.367E+00 8.38E-01
6.310E-02 7.552E-01 1.380E+00 8.37E-01
5.957E-02 7.661E-01 1.342E+00 8.65E-01
5.623E-02 8.414E-01 1.248E+00 9.13E-01
5.309E-02 8.703E-01 1.209E+00 9.30E-01
5.012E-02 8.881E-01 1.184E+00 9.41E-01
4.732E-02 8.995E-01 1.166E+00 9.49E-01
4.467E-02 9.074E-01 1.153E+00 9.55E-01
4.217E-02 9.129E-01 1.142E+00 9.59E-01
3.981E-02 9.171E-01 1.133E+00 9.63E-01
3.758E-02 9.204E-01 1.125E+00 9.67E-01
3.548E-02 9.230E-01 1.118E+00 9.70E-01
3.350E-02 9.253E-01 1.111E+00 9.73E-01
3.162E-02 9.275E-01 1.105E+00 9.75E-01
2.985E-02 9.295E-01 1.098E+00 9.78E-01
2.818E-02 9.315E-01 1.092E+00 9.80E-01
2.661E-02 9.337E-01 1.086E+00 9.82E-01
2.512E-02 9.361E-01 1.080E+00 9.85E-01
2.371E-02 9.392E-01 1.073E+00 9.87E-01
2.239E-02 9.437E-01 1.065E+00 9.88E-01
2.113E-02 9.461E-01 1.060E+00 9.90E-01
1.995E-02 9.501E-01 1.052E+00 9.91E-01
1.884E-02 9.563E-01 1.045E+00 9.92E-01
1.778E-02 9.546E-01 1.045E+00 9.93E-01
1.679E-02 9.554E-01 1.042E+00 9.94E-01
1.585E-02 9.567E-01 1.038E+00 9.95E-01
1.496E-02 9.580E-01 1.035E+00 9.95E-01
1.413E-02 9.596E-01 1.031E+00 9.96E-01
1.334E-02 9.637E-01 1.026E+00 9.97E-01
1.259E-02 9.646E-01 1.024E+00 9.97E-01
1.189E-02 9.640E-01 1.024E+00 9.97E-01
1.122E-02 9.657E-01 1.021E+00 9.98E-01
1.059E-02 9.775E-01 1.008E+00 9.98E-01
1.000E-02 9.712E-01 1.017E+00 9.98E-01
9.441E-03 9.693E-01 1.019E+00 9.98E-01
8.913E-03 9.681E-01 1.020E+00 9.98E-01
8.414E-03 9.671E-01 1.022E+00 9.99E-01
7.943E-03 9.661E-01 1.024E+00 9.99E-01
7.499E-03 9.652E-01 1.027E+00 9.99E-01
7.079E-03 9.661E-01 1.027E+00 9.99E-01
6.683E-03 9.638E-01 1.031E+00 9.99E-01
6.310E-03 9.611E-01 1.037E+00 9.99E-01
5.957E-03 9.577E-01 1.042E+00 9.99E-01
5.623E-03 9.530E-01 1.049E+00 9.99E-01
5.309E-03 9.471E-01 1.055E+00 1.00E+00
5.012E-03 9.396E-01 1.062E+00 1.00E+00
4.732E-03 9.300E-01 1.073E+00 1.00E+00
4.467E-03 9.179E-01 1.089E+00 1.00E+00
4.217E-03 9.030E-01 1.115E+00 1.00E+00
3.981E-03 8.847E-01 1.155E+00 1.00E+00
3.758E-03 8.629E-01 1.215E+00 1.00E+00
3.548E-03 8.373E-01 1.297E+00 1.00E+00
3.350E-03 8.078E-01 1.401E+00 1.00E+00
3.162E-03 7.746E-01 1.523E+00 1.00E+00
2.985E-03 7.387E-01 1.652E+00 1.00E+00
2.818E-03 6.981E-01 1.787E+00 1.00E+00
2.661E-03 6.536E-01 1.908E+00 1.00E+00
2.512E-03 6.090E-01 1.977E+00 1.00E+00
2.371E-03 5.639E-01 1.313E+00 1.00E+00
2.239E-03 8.321E-01 1.117E+00 1.00E+00
2.113E-03 8.028E-01 1.145E+00 1.00E+00
1.995E-03 7.688E-01 1.172E+00 1.00E+00
1.884E-03 7.306E-01 1.196E+00 1.00E+00
1.778E-03 6.887E-01 1.213E+00 1.00E+00
1.679E-03 6.439E-01 1.156E+00 1.00E+00
1.585E-03 7.914E-01 1.121E+00 1.00E+00
1.496E-03 7.524E-01 1.144E+00 1.00E+00
1.413E-03 7.435E-01 1.154E+00 1.00E+00
1.334E-03 7.018E-01 1.180E+00 1.00E+00
1.259E-03 6.572E-01 1.202E+00 1.00E+00
1.189E-03 6.108E-01 1.219E+00 1.00E+00
1.122E-03 5.614E-01 1.232E+00 1.00E+00
1.059E-03 5.121E-01 1.235E+00 1.00E+00
1.000E-03 4.628E-01 1.222E+00 1.00E+00

6.3096E-01 = radius(micron) Astronomical silicate, smoothed UV      
w(micron)  Q_abs     Q_sca     g=<cos>
1.000E+03 8.707E-05 4.002E-10 7.94E-06
9.441E+02 9.770E-05 5.038E-10 8.90E-06
8.913E+02 1.096E-04 6.342E-10 9.99E-06
8.414E+02 1.230E-04 7.985E-10 1.12E-05
7.943E+02 1.380E-04 1.005E-09 1.26E-05
7.499E+02 1.549E-04 1.265E-09 1.41E-05
7.079E+02 1.738E-04 1.593E-09 1.58E-05
6.683E+02 1.951E-04 2.006E-09 1.78E-05
6.310E+02 2.189E-04 2.525E-09 1.99E-05
5.957E+02 2.456E-04 3.179E-09 2.23E-05
5.623E+02 2.757E-04 4.003E-09 2.51E-05
5.309E+02 3.093E-04 5.039E-09 2.81E-05
5.012E+02 3.472E-04 6.345E-09 3.16E-05
4.732E+02 3.897E-04 7.988E-09 3.54E-05
4.467E+02 4.374E-04 1.006E-08 3.97E-05
4.217E+02 4.909E-04 1.266E-08 4.45E-05
3.981E+02 5.511E-04 1.594E-08 5.00E-05
3.758E+02 6.186E-04 2.007E-08 5.60E-05
3.548E+02 6.944E-04 2.527E-08 6.28E-05
3.350E+02 7.794E-04 3.182E-08 7.05E-05
3.162E+02 8.748E-04 4.006E-08 7.90E-05
2.985E+02 9.822E-04 5.044E-08 8.86E-05
2.818E+02 1.103E-03 6.351E-08 9.94E-05
2.661E+02 1.239E-03 7.996E-08 1.11E-04
2.512E+02 1.392E-03 1.007E-07 1.25E-04
2.371E+02 1.563E-03 1.268E-07 1.40E-04
2.239E+02 1.756E-03 1.596E-07 1.57E-04
2.113E+02 1.973E-03 2.010E-07 1.76E-04
1.995E+02 2.217E-03 2.531E-07 1.97E-04
1.884E+02 2.492E-03 3.188E-07 2.21E-04
1.778E+02 2.801E-03 4.014E-07 2.47E-04
1.679E+02 3.150E-03 5.056E-07 2.77E-04
1.585E+02 3.543E-03 6.367E-07 3.10E-04
1.496E+02 3.986E-03 8.019E-07 3.47E-04
1.413E+02 4.486E-03 1.010E-06 3.88E-04
1.334E+02 5.049E-03 1.272E-06 4.33E-04
1.259E+02 5.686E-03 1.603E-06 4.84E-04
1.189E+02 6.409E-03 2.018E-06 5.41E-04
1.122E+02 7.222E-03 2.543E-06 6.04E-04
1.059E+02 8.141E-03 3.204E-06 6.74E-04
1.000E+02 9.189E-03 4.035E-06 7.50E-04
9.441E+01 1.037E-02 5.084E-06 8.35E-04
8.913E+01 1.171E-02 6.405E-06 9.29E-04
8.414E+01 1.323E-02 8.071E-06 1.03E-03
7.943E+01 1.496E-02 1.017E-05 1.14E-03
7.499E+01 1.692E-02 1.281E-05 1.27E-03
7.079E+01 1.916E-02 1.613E-05 1.40E-03
6.683E+01 2.168E-02 2.032E-05 1.54E-03
6.310E+01 2.456E-02 2.559E-05 1.70E-03
5.957E+01 2.782E-02 3.221E-05 1.86E-03
5.623E+01 3.151E-02 4.053E-05 2.04E-03
5.309E+01 3.566E-02 5.099E-05 2.23E-03
5.012E+01 4.035E-02 6.409E-05 2.43E-03
4.732E+01 4.564E-02 8.053E-05 2.64E-03
4.467E+01 5.159E-02 1.011E-04 2.86E-03
4.217E+01 5.827E-02 1.269E-04 3.10E-03
3.981E+01 6.570E-02 1.590E-04 3.35E-03
3.758E+01 7.395E-02 1.990E-04 3.61E-03
3.548E+01 8.283E-02 2.497E-04 3.92E-03
3.350E+01 9.294E-02 3.134E-04 4.23E-03
3.162E+01 1.049E-01 3.931E-04 4.55E-03
2.985E+01 1.187E-01 4.924E-04 4.88E-03
2.818E+01 1.342E-01 6.146E-04 5.22E-03
2.661E+01 1.521E-01 7.673E-04 5.58E-03
2.512E+01 1.728E-01 9.590E-04 5.95E-03
2.371E+01 1.959E-01 1.187E-03 6.35E-03
2.239E+01 2.230E-01 1.470E-03 6.76E-03
2.113E+01 2.541E-01 1.794E-03 7.19E-03
1.995E+01 2.911E-01 2.164E-03 7.63E-03
1.884E+01 3.236E-01 2.416E-03 8.23E-03
1.778E+01 3.249E-01 2.471E-03 9.29E-03
1.679E+01 2.964E-01 2.485E-03 1.08E-02
1.585E+01 2.550E-01 2.693E-03 1.28E-02
1.496E+01 2.185E-01 3.346E-03 1.53E-02
1.413E+01 2.001E-01 4.847E-03 1.85E-02
1.334E+01 2.439E-01 7.572E-03 2.16E-02
1.259E+01 3.262E-01 1.101E-02 2.33E-02
1.189E+01 4.357E-01 1.527E-02 2.37E-02
1.122E+01 5.642E-01 2.021E-02 2.35E-02
1.059E+01 7.336E-01 2.644E-02 2.29E-02
1.000E+01 8.611E-01 2.869E-02 2.39E-02
9.441E+00 9.179E-01 2.772E-02 2.60E-02
8.913E+00 6.648E-01 1.436E-02 3.08E-02
8.414E+00 4.364E-01 7.070E-03 3.63E-02
7.943E+00 2.092E-01 3.200E-03 4.25E-02
7.499E+00 9.745E-02 7.028E-03 5.02E-02
7.079E+00 7.966E-02 1.475E-02 5.86E-02
6.683E+00 8.131E-02 2.384E-02 6.74E-02
6.310E+00 8.314E-02 3.485E-02 7.69E-02
5.957E+00 8.368E-02 4.867E-02 8.74E-02
5.623E+00 8.489E-02 6.632E-02 9.92E-02
5.309E+00 8.755E-02 8.874E-02 1.13E-01
5.012E+00 9.170E-02 1.172E-01 1.28E-01
4.732E+00 9.727E-02 1.526E-01 1.45E-01
4.467E+00 1.040E-01 1.966E-01 1.64E-01
4.217E+00 1.119E-01 2.502E-01 1.87E-01
3.981E+00 1.204E-01 3.148E-01 2.13E-01
3.758E+00 1.296E-01 3.918E-01 2.44E-01
3.548E+00 1.401E-01 4.819E-01 2.81E-01
3.350E+00 1.520E-01 5.855E-01 3.24E-01
3.162E+00 1.655E-01 7.044E-01 3.74E-01
2.985E+00 1.827E-01 8.435E-01 4.32E-01
2.818E+00 2.050E-01 1.012E+00 4.93E-01
2.661E+00 2.327E-01 1.227E+00 5.50E-01
2.512E+00 2.633E-01 1.502E+00 5.89E-01
2.371E+00 2.887E-01 1.821E+00 6.04E-01
2.239E+00 2.989E-01 2.120E+00 5.97E-01
2.113E+00 2.946E-01 2.324E+00 5.85E-01
1.995E+00 2.905E-01 2.445E+00 5.84E-01
1.884E+00 3.029E-01 2.565E+00 6.01E-01
1.778E+00 3.426E-01 2.782E+00 6.37E-01
1.679E+00 4.017E-01 3.155E+00 6.80E-01
1.585E+00 4.326E-01 3.516E+00 7.05E-01
1.496E+00 4.166E-01 3.589E+00 7.02E-01
1.413E+00 4.071E-01 3.482E+00 6.85E-01
1.334E+00 4.511E-01 3.489E+00 6.75E-01
1.259E+00 5.335E-01 3.767E+00 6.94E-01
1.189E+00 5.226E-01 3.770E+00 7.15E-01
1.122E+00 5.003E-01 3.391E+00 7.03E-01
1.059E+00 5.735E-01 3.139E+00 6.63E-01
1.000E+00 6.398E-01 3.182E+00 6.65E-01
9.441E-01 5.750E-01 2.753E+00 6.60E-01
8.913E-01 6.425E-01 2.255E+00 6.05E-01
8.414E-01 7.130E-01 2.146E+00 5.91E-01
7.943E-01 6.398E-01 1.758E+00 5.52E-01
7.499E-01 7.830E-01 1.463E+00 4.93E-01
7.079E-01 7.201E-01 1.420E+00 5.31E-01
6.683E-01 7.774E-01 1.236E+00 5.12E-01
6.310E-01 7.711E-01 1.422E+00 6.20E-01
5.957E-01 8.187E-01 1.476E+00 6.87E-01
5.623E-01 8.055E-01 1.798E+00 7.51E-01
5.309E-01 8.231E-01 1.880E+00 8.17E-01
5.012E-01 8.042E-01 2.027E+00 8.31E-01
4.732E-01 8.304E-01 2.014E+00 8.39E-01
4.467E-01 8.170E-01 1.803E+00 8.38E-01
4.217E-01 8.331E-01 1.558E+00 8.13E-01
3.981E-01 8.311E-01 1.376E+00 7.93E-01
3.758E-01 8.411E-01 1.347E+00 7.85E-01
3.548E-01 8.603E-01 1.469E+00 8.13E-01
3.350E-01 8.763E-01 1.633E+00 8.42E-01
3.162E-01 8.844E-01 1.659E+00 8.53E-01
2.985E-01 8.888E-01 1.477E+00 8.46E-01
2.818E-01 9.011E-01 1.284E+00 8.38E-01
2.661E-01 9.162E-01 1.358E+00 8.57E-01
2.512E-01 9.105E-01 1.511E+00 8.72E-01
2.371E-01 9.251E-01 1.347E+00 8.62E-01
2.239E-01 9.245E-01 1.311E+00 8.60E-01
2.113E-01 9.689E-01 1.337E+00 8.85E-01
1.995E-01 1.013E+00 1.237E+00 8.93E-01
1.884E-01 1.022E+00 1.222E+00 8.97E-01
1.778E-01 1.008E+00 1.232E+00 8.92E-01
1.679E-01 9.895E-01 1.241E+00 8.85E-01
1.585E-01 9.704E-01 1.252E+00 8.77E-01
1.496E-01 9.542E-01 1.263E+00 8.70E-01
1.413E-01 9.478E-01 1.264E+00 8.70E-01
1.334E-01 9.431E-01 1.262E+00 8.72E-01
1.259E-01 9.355E-01 1.263E+00 8.72E-01
1.189E-01 9.260E-01 1.267E+00 8.70E-01
1.122E-01 9.144E-01 1.273E+00 8.67E-01
1.059E-01 8.990E-01 1.284E+00 8.62E-01
1.000E-01 8.826E-01 1.295E+00 8.57E-01
9.441E-02 8.711E-01 1.298E+00 8.57E-01
8.913E-02 8.701E-01 1.288E+00 8.65E-01
8.414E-02 8.624E-01 1.290E+00 8.63E-01
7.943E-02 8.402E-01 1.306E+00 8.55E-01
7.499E-02 8.136E-01 1.325E+00 8.48E-01
7.079E-02 7.911E-01 1.337E+00 8.44E-01
6.683E-02 7.644E-01 1.353E+00 8.38E-01
6.310E-02 7.372E-01 1.367E+00 8.37E-01
5.957E-02 7.542E-01 1.332E+00 8.66E-01
5.623E-02 8.304E-01 1.243E+00 9.14E-01
5.309E-02 8.598E-01 1.207E+00 9.31E-01
5.012E-02 8.781E-01 1.184E+00 9.42E-01
4.732E-02 8.902E-01 1.167E+00 9.50E-01
4.467E-02 8.988E-01 1.154E+00 9.56E-01
4.217E-02 9.051E-01 1.144E+00 9.60E-01
3.981E-02 9.101E-01 1.136E+00 9.64E-01
3.758E-02 9.142E-01 1.128E+00 9.68E-01
3.548E-02 9.178E-01 1.121E+00 9.71E-01
3.350E-02 9.209E-01 1.115E+00 9.74E-01
3.162E-02 9.239E-01 1.108E+00 9.76E-01
